school,person,round,proposal,value,vote,cutoff.12,cutoff.23,sd.logit
2,501,1,1,3,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,2,1,99,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,3,1,62,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,4,1,9,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,5,1,15,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,6,1,68,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,7,1,37,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,8,1,54,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,9,1,78,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,10,1,31,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,11,1,39,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,12,1,54,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,13,1,45,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,14,1,47,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,15,1,23,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,16,1,68,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,17,1,59,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,18,1,1,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,19,1,44,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,20,1,1,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,21,1,14,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,22,1,14,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,23,1,90,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,24,1,43,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,25,1,42,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,26,1,14,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,27,1,53,3,45.2349997236653,53.3449997656763,9.62798670543328
2,501,28,1,7,1,45.2349997236653,53.3449997656763,9.62798670543328
2,501,29,1,48,2,45.2349997236653,53.3449997656763,9.62798670543328
2,501,30,1,36,2,45.2349997236653,53.3449997656763,9.62798670543328
2,502,1,1,6,1,45.64,91.67,6.96849983855923
2,502,2,1,2,1,45.64,91.67,6.96849983855923
2,502,3,1,68,2,45.64,91.67,6.96849983855923
2,502,4,1,76,2,45.64,91.67,6.96849983855923
2,502,5,1,16,1,45.64,91.67,6.96849983855923
2,502,6,1,76,2,45.64,91.67,6.96849983855923
2,502,7,1,1,1,45.64,91.67,6.96849983855923
2,502,8,1,31,1,45.64,91.67,6.96849983855923
2,502,9,1,40,2,45.64,91.67,6.96849983855923
2,502,10,1,93,2,45.64,91.67,6.96849983855923
2,502,11,1,56,2,45.64,91.67,6.96849983855923
2,502,12,1,97,3,45.64,91.67,6.96849983855923
2,502,13,1,89,3,45.64,91.67,6.96849983855923
2,502,14,1,78,2,45.64,91.67,6.96849983855923
2,502,15,1,38,1,45.64,91.67,6.96849983855923
2,502,16,1,67,2,45.64,91.67,6.96849983855923
2,502,17,1,71,2,45.64,91.67,6.96849983855923
2,502,18,1,54,1,45.64,91.67,6.96849983855923
2,502,19,1,58,1,45.64,91.67,6.96849983855923
2,502,20,1,14,1,45.64,91.67,6.96849983855923
2,502,21,1,10,1,45.64,91.67,6.96849983855923
2,502,22,1,72,2,45.64,91.67,6.96849983855923
2,502,23,1,23,1,45.64,91.67,6.96849983855923
2,502,24,1,6,1,45.64,91.67,6.96849983855923
2,502,25,1,11,1,45.64,91.67,6.96849983855923
2,502,26,1,89,2,45.64,91.67,6.96849983855923
2,502,27,1,56,2,45.64,91.67,6.96849983855923
2,502,28,1,99,3,45.64,91.67,6.96849983855923
2,502,29,1,52,2,45.64,91.67,6.96849983855923
2,502,30,1,5,1,45.64,91.67,6.96849983855923
2,503,1,1,43,2,40.74,96.3,3.58799944258636
2,503,2,1,14,1,40.74,96.3,3.58799944258636
2,503,3,1,60,2,40.74,96.3,3.58799944258636
2,503,4,1,88,3,40.74,96.3,3.58799944258636
2,503,5,1,26,1,40.74,96.3,3.58799944258636
2,503,6,1,88,2,40.74,96.3,3.58799944258636
2,503,7,1,91,2,40.74,96.3,3.58799944258636
2,503,8,1,31,1,40.74,96.3,3.58799944258636
2,503,9,1,9,1,40.74,96.3,3.58799944258636
2,503,10,1,82,2,40.74,96.3,3.58799944258636
2,503,11,1,93,2,40.74,96.3,3.58799944258636
2,503,12,1,55,2,40.74,96.3,3.58799944258636
2,503,13,1,56,2,40.74,96.3,3.58799944258636
2,503,14,1,38,1,40.74,96.3,3.58799944258636
2,503,15,1,10,1,40.74,96.3,3.58799944258636
2,503,16,1,4,1,40.74,96.3,3.58799944258636
2,503,17,1,69,2,40.74,96.3,3.58799944258636
2,503,18,1,35,1,40.74,96.3,3.58799944258636
2,503,19,1,97,2,40.74,96.3,3.58799944258636
2,503,20,1,86,2,40.74,96.3,3.58799944258636
2,503,21,1,86,2,40.74,96.3,3.58799944258636
2,503,22,1,37,1,40.74,96.3,3.58799944258636
2,503,23,1,34,1,40.74,96.3,3.58799944258636
2,503,24,1,52,2,40.74,96.3,3.58799944258636
2,503,25,1,55,2,40.74,96.3,3.58799944258636
2,503,26,1,47,2,40.74,96.3,3.58799944258636
2,503,27,1,73,2,40.74,96.3,3.58799944258636
2,503,28,1,51,2,40.74,96.3,3.58799944258636
2,503,29,1,88,2,40.74,96.3,3.58799944258636
2,503,30,1,46,2,40.74,96.3,3.58799944258636
2,504,1,1,47,3,12.4999839999898,16.28,12.9449758593827
2,504,2,1,89,3,12.4999839999898,16.28,12.9449758593827
2,504,3,1,50,3,12.4999839999898,16.28,12.9449758593827
2,504,4,1,39,1,12.4999839999898,16.28,12.9449758593827
2,504,5,1,59,3,12.4999839999898,16.28,12.9449758593827
2,504,6,1,95,3,12.4999839999898,16.28,12.9449758593827
2,504,7,1,49,3,12.4999839999898,16.28,12.9449758593827
2,504,8,1,7,3,12.4999839999898,16.28,12.9449758593827
2,504,9,1,7,3,12.4999839999898,16.28,12.9449758593827
2,504,10,1,25,3,12.4999839999898,16.28,12.9449758593827
2,504,11,1,20,3,12.4999839999898,16.28,12.9449758593827
2,504,12,1,83,3,12.4999839999898,16.28,12.9449758593827
2,504,13,1,82,3,12.4999839999898,16.28,12.9449758593827
2,504,14,1,84,3,12.4999839999898,16.28,12.9449758593827
2,504,15,1,39,3,12.4999839999898,16.28,12.9449758593827
2,504,16,1,68,3,12.4999839999898,16.28,12.9449758593827
2,504,17,1,32,3,12.4999839999898,16.28,12.9449758593827
2,504,18,1,71,3,12.4999839999898,16.28,12.9449758593827
2,504,19,1,70,3,12.4999839999898,16.28,12.9449758593827
2,504,20,1,78,3,12.4999839999898,16.28,12.9449758593827
2,504,21,1,44,3,12.4999839999898,16.28,12.9449758593827
2,504,22,1,93,3,12.4999839999898,16.28,12.9449758593827
2,504,23,1,14,3,12.4999839999898,16.28,12.9449758593827
2,504,24,1,74,3,12.4999839999898,16.28,12.9449758593827
2,504,25,1,34,3,12.4999839999898,16.28,12.9449758593827
2,504,26,1,33,3,12.4999839999898,16.28,12.9449758593827
2,504,27,1,14,3,12.4999839999898,16.28,12.9449758593827
2,504,28,1,68,3,12.4999839999898,16.28,12.9449758593827
2,504,29,1,62,3,12.4999839999898,16.28,12.9449758593827
2,504,30,1,18,3,12.4999839999898,16.28,12.9449758593827
2,505,1,1,60,2,35.86,82.4599993936454,3.16499984202211
2,505,2,1,80,3,35.86,82.4599993936454,3.16499984202211
2,505,3,1,99,3,35.86,82.4599993936454,3.16499984202211
2,505,4,1,61,2,35.86,82.4599993936454,3.16499984202211
2,505,5,1,92,3,35.86,82.4599993936454,3.16499984202211
2,505,6,1,7,1,35.86,82.4599993936454,3.16499984202211
2,505,7,1,43,2,35.86,82.4599993936454,3.16499984202211
2,505,8,1,73,2,35.86,82.4599993936454,3.16499984202211
2,505,9,1,2,1,35.86,82.4599993936454,3.16499984202211
2,505,10,1,63,2,35.86,82.4599993936454,3.16499984202211
2,505,11,1,60,2,35.86,82.4599993936454,3.16499984202211
2,505,12,1,26,1,35.86,82.4599993936454,3.16499984202211
2,505,13,1,94,3,35.86,82.4599993936454,3.16499984202211
2,505,14,1,84,3,35.86,82.4599993936454,3.16499984202211
2,505,15,1,47,2,35.86,82.4599993936454,3.16499984202211
2,505,16,1,89,3,35.86,82.4599993936454,3.16499984202211
2,505,17,1,61,2,35.86,82.4599993936454,3.16499984202211
2,505,18,1,72,2,35.86,82.4599993936454,3.16499984202211
2,505,19,1,6,1,35.86,82.4599993936454,3.16499984202211
2,505,20,1,90,3,35.86,82.4599993936454,3.16499984202211
2,505,21,1,79,2,35.86,82.4599993936454,3.16499984202211
2,505,22,1,7,1,35.86,82.4599993936454,3.16499984202211
2,505,23,1,7,1,35.86,82.4599993936454,3.16499984202211
2,505,24,1,88,3,35.86,82.4599993936454,3.16499984202211
2,505,25,1,27,1,35.86,82.4599993936454,3.16499984202211
2,505,26,1,76,2,35.86,82.4599993936454,3.16499984202211
2,505,27,1,86,2,35.86,82.4599993936454,3.16499984202211
2,505,28,1,20,1,35.86,82.4599993936454,3.16499984202211
2,505,29,1,81,2,35.86,82.4599993936454,3.16499984202211
2,505,30,1,70,2,35.86,82.4599993936454,3.16499984202211
2,506,1,1,67,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,2,1,34,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,3,1,90,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,4,1,77,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,5,1,24,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,6,1,49,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,7,1,44,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,8,1,14,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,9,1,87,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,10,1,80,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,11,1,87,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,12,1,22,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,13,1,95,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,14,1,48,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,15,1,65,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,16,1,71,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,17,1,28,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,18,1,99,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,19,1,93,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,20,1,31,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,21,1,58,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,22,1,10,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,23,1,50,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,24,1,36,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,25,1,19,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,26,1,89,3,41.2949996972999,66.4499992475545,5.68799991209564
2,506,27,1,46,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,28,1,16,1,41.2949996972999,66.4499992475545,5.68799991209564
2,506,29,1,52,2,41.2949996972999,66.4499992475545,5.68799991209564
2,506,30,1,8,1,41.2949996972999,66.4499992475545,5.68799991209564
2,507,1,1,66,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,2,1,17,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,3,1,17,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,4,1,69,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,5,1,25,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,6,1,95,3,38.3549996740973,89.4449998602493,6.44999372092718
2,507,7,1,44,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,8,1,31,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,9,1,40,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,10,1,96,3,38.3549996740973,89.4449998602493,6.44999372092718
2,507,11,1,41,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,12,1,46,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,13,1,28,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,14,1,19,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,15,1,89,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,16,1,54,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,17,1,36,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,18,1,61,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,19,1,89,3,38.3549996740973,89.4449998602493,6.44999372092718
2,507,20,1,48,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,21,1,88,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,22,1,80,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,23,1,70,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,24,1,61,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,25,1,18,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,26,1,59,2,38.3549996740973,89.4449998602493,6.44999372092718
2,507,27,1,12,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,28,1,28,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,29,1,2,1,38.3549996740973,89.4449998602493,6.44999372092718
2,507,30,1,42,2,38.3549996740973,89.4449998602493,6.44999372092718
2,508,1,1,35,1,28.6499930191964,81.144998613593,40.78
2,508,2,1,82,2,28.6499930191964,81.144998613593,40.78
2,508,3,1,25,1,28.6499930191964,81.144998613593,40.78
2,508,4,1,10,1,28.6499930191964,81.144998613593,40.78
2,508,5,1,69,2,28.6499930191964,81.144998613593,40.78
2,508,6,1,20,1,28.6499930191964,81.144998613593,40.78
2,508,7,1,4,2,28.6499930191964,81.144998613593,40.78
2,508,8,1,1,2,28.6499930191964,81.144998613593,40.78
2,508,9,1,46,1,28.6499930191964,81.144998613593,40.78
2,508,10,1,59,2,28.6499930191964,81.144998613593,40.78
2,508,11,1,95,2,28.6499930191964,81.144998613593,40.78
2,508,12,1,98,2,28.6499930191964,81.144998613593,40.78
2,508,13,1,13,2,28.6499930191964,81.144998613593,40.78
2,508,14,1,50,1,28.6499930191964,81.144998613593,40.78
2,508,15,1,95,3,28.6499930191964,81.144998613593,40.78
2,508,16,1,63,2,28.6499930191964,81.144998613593,40.78
2,508,17,1,88,1,28.6499930191964,81.144998613593,40.78
2,508,18,1,40,3,28.6499930191964,81.144998613593,40.78
2,508,19,1,19,1,28.6499930191964,81.144998613593,40.78
2,508,20,1,15,3,28.6499930191964,81.144998613593,40.78
2,508,21,1,5,1,28.6499930191964,81.144998613593,40.78
2,508,22,1,3,3,28.6499930191964,81.144998613593,40.78
2,508,23,1,74,3,28.6499930191964,81.144998613593,40.78
2,508,24,1,24,3,28.6499930191964,81.144998613593,40.78
2,508,25,1,44,1,28.6499930191964,81.144998613593,40.78
2,508,26,1,46,2,28.6499930191964,81.144998613593,40.78
2,508,27,1,20,3,28.6499930191964,81.144998613593,40.78
2,508,28,1,12,3,28.6499930191964,81.144998613593,40.78
2,508,29,1,26,1,28.6499930191964,81.144998613593,40.78
2,508,30,1,42,3,28.6499930191964,81.144998613593,40.78
2,509,1,1,99,3,43.71,60.204999792376,1.57999493670075
2,509,2,1,20,1,43.71,60.204999792376,1.57999493670075
2,509,3,1,26,1,43.71,60.204999792376,1.57999493670075
2,509,4,1,91,3,43.71,60.204999792376,1.57999493670075
2,509,5,1,4,1,43.71,60.204999792376,1.57999493670075
2,509,6,1,51,2,43.71,60.204999792376,1.57999493670075
2,509,7,1,21,1,43.71,60.204999792376,1.57999493670075
2,509,8,1,34,1,43.71,60.204999792376,1.57999493670075
2,509,9,1,55,2,43.71,60.204999792376,1.57999493670075
2,509,10,1,93,3,43.71,60.204999792376,1.57999493670075
2,509,11,1,84,3,43.71,60.204999792376,1.57999493670075
2,509,12,1,83,3,43.71,60.204999792376,1.57999493670075
2,509,13,1,95,3,43.71,60.204999792376,1.57999493670075
2,509,14,1,58,2,43.71,60.204999792376,1.57999493670075
2,509,15,1,61,3,43.71,60.204999792376,1.57999493670075
2,509,16,1,4,1,43.71,60.204999792376,1.57999493670075
2,509,17,1,3,1,43.71,60.204999792376,1.57999493670075
2,509,18,1,39,1,43.71,60.204999792376,1.57999493670075
2,509,19,1,83,3,43.71,60.204999792376,1.57999493670075
2,509,20,1,33,1,43.71,60.204999792376,1.57999493670075
2,509,21,1,19,1,43.71,60.204999792376,1.57999493670075
2,509,22,1,73,3,43.71,60.204999792376,1.57999493670075
2,509,23,1,76,3,43.71,60.204999792376,1.57999493670075
2,509,24,1,68,3,43.71,60.204999792376,1.57999493670075
2,509,25,1,36,1,43.71,60.204999792376,1.57999493670075
2,509,26,1,74,3,43.71,60.204999792376,1.57999493670075
2,509,27,1,97,3,43.71,60.204999792376,1.57999493670075
2,509,28,1,22,1,43.71,60.204999792376,1.57999493670075
2,509,29,1,55,2,43.71,60.204999792376,1.57999493670075
2,509,30,1,82,3,43.71,60.204999792376,1.57999493670075
2,510,1,1,85,3,38.289998694176,73.3849998296654,6.36799803706
2,510,2,1,31,2,38.289998694176,73.3849998296654,6.36799803706
2,510,3,1,68,2,38.289998694176,73.3849998296654,6.36799803706
2,510,4,1,43,2,38.289998694176,73.3849998296654,6.36799803706
2,510,5,1,99,3,38.289998694176,73.3849998296654,6.36799803706
2,510,6,1,23,1,38.289998694176,73.3849998296654,6.36799803706
2,510,7,1,33,2,38.289998694176,73.3849998296654,6.36799803706
2,510,8,1,29,1,38.289998694176,73.3849998296654,6.36799803706
2,510,9,1,77,3,38.289998694176,73.3849998296654,6.36799803706
2,510,10,1,49,1,38.289998694176,73.3849998296654,6.36799803706
2,510,11,1,14,1,38.289998694176,73.3849998296654,6.36799803706
2,510,12,1,44,1,38.289998694176,73.3849998296654,6.36799803706
2,510,13,1,64,2,38.289998694176,73.3849998296654,6.36799803706
2,510,14,1,68,2,38.289998694176,73.3849998296654,6.36799803706
2,510,15,1,52,2,38.289998694176,73.3849998296654,6.36799803706
2,510,16,1,62,2,38.289998694176,73.3849998296654,6.36799803706
2,510,17,1,40,2,38.289998694176,73.3849998296654,6.36799803706
2,510,18,1,74,3,38.289998694176,73.3849998296654,6.36799803706
2,510,19,1,36,1,38.289998694176,73.3849998296654,6.36799803706
2,510,20,1,65,2,38.289998694176,73.3849998296654,6.36799803706
2,510,21,1,82,3,38.289998694176,73.3849998296654,6.36799803706
2,510,22,1,46,2,38.289998694176,73.3849998296654,6.36799803706
2,510,23,1,73,3,38.289998694176,73.3849998296654,6.36799803706
2,510,24,1,88,3,38.289998694176,73.3849998296654,6.36799803706
2,510,25,1,89,3,38.289998694176,73.3849998296654,6.36799803706
2,510,26,1,76,2,38.289998694176,73.3849998296654,6.36799803706
2,510,27,1,28,1,38.289998694176,73.3849998296654,6.36799803706
2,510,28,1,7,1,38.289998694176,73.3849998296654,6.36799803706
2,510,29,1,39,1,38.289998694176,73.3849998296654,6.36799803706
2,510,30,1,90,3,38.289998694176,73.3849998296654,6.36799803706
2,511,1,1,91,3,51.6,68.25,6.9364995494846
2,511,2,1,85,2,51.6,68.25,6.9364995494846
2,511,3,1,25,1,51.6,68.25,6.9364995494846
2,511,4,1,59,1,51.6,68.25,6.9364995494846
2,511,5,1,34,1,51.6,68.25,6.9364995494846
2,511,6,1,30,1,51.6,68.25,6.9364995494846
2,511,7,1,55,2,51.6,68.25,6.9364995494846
2,511,8,1,40,1,51.6,68.25,6.9364995494846
2,511,9,1,70,3,51.6,68.25,6.9364995494846
2,511,10,1,19,1,51.6,68.25,6.9364995494846
2,511,11,1,88,3,51.6,68.25,6.9364995494846
2,511,12,1,97,3,51.6,68.25,6.9364995494846
2,511,13,1,36,1,51.6,68.25,6.9364995494846
2,511,14,1,69,2,51.6,68.25,6.9364995494846
2,511,15,1,74,3,51.6,68.25,6.9364995494846
2,511,16,1,77,3,51.6,68.25,6.9364995494846
2,511,17,1,88,3,51.6,68.25,6.9364995494846
2,511,18,1,70,3,51.6,68.25,6.9364995494846
